Region,Soil_Type,Soil_pH,Rainfall_mm,Temperature_C,Humidity_pct,Fertilizer_Used_kg,Irrigation,Pesticides_Used_kg,Planting_Density,Previous_Crop,Yield_ton_per_ha
Region_D,Sandy,6.85,1024.0,24.4,39.3,164.1,Flood,11.3,11.2,Rice,115.09
Region_D,Sandy,7.11,474.0,26.5,87.7,88.8,Flood,19.6,15.8,Barley,68.98
Region_A,Loam,6.09,1101.6,18.5,72.3,234.8,Drip,28.1,16.6,Wheat,155.36
Region_D,Sandy,6.63,1497.6,34.6,56.8,299.1,Rainfed,18.6,5.5,Barley,207.21
Region_B,Clay,6.22,494.3,31.2,39.4,244.0,Sprinkler,17.7,6.4,Maize,142.38
Region_A,Loam,6.16,958.0,25.5,64.9,85.3,Flood,46.1,5.3,No_Previous_Crop,77.76
Region_B,Loam,6.44,1303.0,19.3,72.4,185.6,Rainfed,47.0,7.8,Rice,135.19
Region_A,Sandy,5.93,1080.9,20.4,45.7,107.5,Drip,6.1,8.1,Barley,93.24
Region_D,Clay,6.06,261.8,21.2,55.6,105.5,Drip,10.1,5.2,No_Previous_Crop,69.95
Region_A,Sandy,5.92,1372.1,21.1,84.4,193.1,Rainfed,29.9,11.4,Maize,144.94
Region_B,Sandy,6.62,375.0,21.5,77.1,75.6,Rainfed,17.3,12.0,Maize,46.3
Region_B,Loam,6.91,635.4,16.8,66.6,63.3,Flood,1.1,16.0,Barley,53.7
Region_C,Clay,7.34,545.9,26.8,54.8,148.5,Sprinkler,25.7,22.2,Barley,91.19
Region_D,Sandy,5.71,219.3,32.9,34.1,59.5,Drip,1.6,24.2,No_Previous_Crop,46.26
Region_C,Clay,5.95,686.2,22.3,45.2,183.7,Rainfed,46.4,15.4,Barley,123.07
Region_C,Loam,6.63,660.7,33.5,60.9,99.0,Rainfed,28.0,10.1,Rice,75.85
Region_D,Clay,5.66,1367.2,28.0,79.1,175.6,Sprinkler,4.0,15.0,Barley,127.24
Region_D,Clay,5.95,345.9,28.6,45.4,93.4,Rainfed,23.6,9.8,Wheat,58.33
Region_D,Sandy,7.38,1314.3,34.7,35.0,169.9,Flood,25.6,11.4,Rice,119.34
Region_A,Loam,6.47,473.0,26.3,86.7,149.1,Rainfed,16.8,15.3,Maize,92.73
Region_A,Sandy,6.26,234.8,26.8,76.5,89.2,Rainfed,28.9,21.4,Maize,51.33
Region_C,Clay,7.18,265.2,26.3,66.1,179.1,Flood,42.2,19.7,Wheat,90.99
Region_A,Sandy,6.08,1281.1,16.8,45.9,221.0,Sprinkler,9.3,13.8,Rice,159.93
Region_C,Sandy,5.93,813.5,26.8,73.3,75.9,Sprinkler,14.8,19.6,No_Previous_Crop,73.14
Region_B,Sandy,6.61,1431.2,19.4,41.1,110.7,Flood,48.6,19.2,Wheat,98.2
Region_C,Sandy,6.83,1399.1,23.2,89.7,91.0,Rainfed,49.7,6.7,Rice,94.35
Region_C,Loam,6.98,844.6,33.1,80.7,189.1,Sprinkler,38.3,11.2,Wheat,129.02
Region_C,Sandy,6.97,338.9,15.7,61.5,264.5,Rainfed,36.7,17.8,Maize,142.64
Region_B,Clay,6.09,260.7,28.0,55.3,77.0,Flood,4.1,14.5,Maize,52.72
Region_A,Clay,7.21,1361.7,23.3,82.3,153.3,Flood,13.1,22.0,Maize,128.81
Region_C,Loam,6.68,702.5,16.7,65.8,259.2,Rainfed,45.3,17.1,Rice,148.52
Region_D,Loam,5.61,481.9,23.8,46.7,251.4,Drip,8.9,8.7,Maize,141.83
Region_C,Loam,6.29,502.5,21.5,45.8,277.8,Flood,11.9,20.8,Rice,156.18
Region_D,Sandy,6.47,848.7,17.9,68.0,227.5,Sprinkler,9.2,9.7,Wheat,143.48
Region_D,Clay,7.21,1208.9,20.1,45.8,80.0,Rainfed,10.4,5.0,Rice,74.07
Region_C,Loam,5.89,1425.8,28.8,74.5,299.7,Sprinkler,2.0,8.5,Barley,201.25
Region_C,Loam,6.37,1422.2,30.8,43.4,104.1,Rainfed,31.9,10.4,Maize,103.03
Region_B,Loam,7.42,241.8,24.2,87.0,91.1,Flood,31.5,18.3,Maize,53.45
Region_A,Sandy,6.26,493.6,19.3,77.7,254.9,Drip,7.0,13.7,Maize,151.59
Region_D,Loam,6.81,443.8,35.0,61.5,203.3,Flood,35.3,5.1,Rice,118.2
Region_B,Sandy,6.34,1240.4,23.1,86.0,186.8,Drip,25.9,10.2,Maize,130.93
Region_D,Loam,7.4,742.3,27.4,38.5,287.9,Rainfed,15.9,5.8,Wheat,179.76
Region_D,Loam,5.62,377.9,20.8,46.9,154.6,Flood,13.7,20.2,Maize,99.22
Region_B,Sandy,6.89,429.6,20.6,58.4,146.1,Drip,39.7,22.3,Maize,95.13
Region_A,Loam,5.94,832.0,22.5,63.7,258.7,Rainfed,6.3,19.7,Wheat,162.43
Region_B,Clay,5.57,424.8,33.0,40.6,207.7,Drip,30.8,13.9,Wheat,116.64
Region_D,Clay,6.33,746.1,23.5,32.3,199.1,Sprinkler,9.6,11.8,Barley,118.75
Region_B,Clay,6.71,545.8,31.8,73.7,63.9,Sprinkler,48.2,18.9,Barley,51.54
Region_A,Sandy,7.36,928.6,26.2,53.6,144.6,Flood,42.6,18.6,Rice,108.49
Region_C,Sandy,7.3,468.9,25.2,83.6,226.8,Flood,18.7,7.6,Barley,126.08
Region_C,Clay,7.39,1000.1,34.4,66.3,249.6,Sprinkler,4.0,9.7,Wheat,162.2
Region_C,Clay,7.37,1382.5,28.6,70.1,106.0,Drip,27.0,8.1,No_Previous_Crop,103.3
Region_C,Sandy,5.61,510.2,18.1,59.5,97.1,Sprinkler,34.0,19.8,Rice,73.22
Region_A,Sandy,6.06,1448.7,19.6,71.9,299.7,Sprinkler,24.6,20.0,Rice,203.29
Region_B,Sandy,5.94,318.5,17.7,66.2,284.7,Sprinkler,13.6,5.8,No_Previous_Crop,158.84
Region_B,Loam,6.01,972.2,32.6,62.7,298.3,Sprinkler,6.9,23.7,Rice,181.61
Region_B,Sandy,5.51,945.5,28.1,81.3,244.2,Sprinkler,40.7,19.9,No_Previous_Crop,150.75
Region_C,Sandy,6.63,465.6,21.0,54.2,240.5,Drip,44.6,12.5,Wheat,137.87
Region_B,Clay,7.02,1137.4,33.1,42.3,81.0,Flood,28.2,6.5,Maize,82.56
Region_B,Loam,5.8,1165.2,33.4,79.9,127.7,Flood,28.9,17.4,Barley,114.34
Region_B,Loam,7.22,341.1,16.3,38.8,126.8,Flood,37.9,20.2,Rice,75.04
Region_C,Sandy,7.22,1408.2,25.7,89.4,149.4,Flood,38.8,12.6,Wheat,123.83
Region_B,Loam,5.68,554.1,23.5,44.4,102.9,Flood,32.3,15.0,Wheat,69.84
Region_D,Clay,6.89,1178.7,30.8,67.9,75.2,Rainfed,30.0,14.1,Wheat,86.16
Region_B,Sandy,6.53,341.9,25.6,47.5,59.8,Rainfed,3.4,22.2,No_Previous_Crop,53.83
Region_A,Sandy,6.37,1461.6,27.3,77.8,290.3,Flood,13.7,12.0,Wheat,190.24
Region_A,Sandy,6.4,1354.5,33.8,35.1,98.1,Sprinkler,42.0,5.7,Wheat,89.31
Region_C,Clay,7.42,1496.0,30.9,61.9,102.8,Rainfed,2.8,24.7,Barley,107.01
Region_A,Clay,7.12,317.2,27.9,79.1,168.1,Rainfed,35.7,18.3,Barley,95.41
Region_B,Loam,6.28,831.3,15.2,82.3,257.7,Drip,46.6,6.1,Rice,155.16
Region_C,Loam,5.91,1303.7,16.1,48.1,250.0,Sprinkler,1.6,15.4,Wheat,160.64
Region_A,Clay,5.62,1144.2,23.3,58.6,124.0,Drip,31.9,10.1,Rice,105.07
Region_C,Loam,5.94,1175.5,15.4,58.2,67.5,Drip,9.9,10.8,Wheat,68.78
Region_A,Clay,5.74,782.5,22.8,48.6,85.9,Drip,13.1,19.3,Barley,65.86
Region_B,Sandy,6.71,680.7,31.5,86.0,160.5,Drip,44.1,10.8,Maize,118.35
Region_D,Clay,5.7,241.2,28.8,56.6,158.2,Drip,4.7,14.5,Barley,89.89
Region_D,Sandy,6.66,501.8,31.3,33.7,269.7,Flood,6.8,19.0,Barley,148.41
Region_D,Loam,6.87,649.3,17.6,67.8,164.5,Sprinkler,6.8,9.7,Rice,102.11
Region_B,Sandy,6.86,1073.0,18.9,31.1,135.7,Flood,12.9,21.8,Rice,103.03
Region_B,Loam,6.77,615.1,27.8,70.8,207.4,Rainfed,3.6,19.8,Barley,118.7
Region_D,Clay,7.02,1406.0,19.4,49.5,177.6,Rainfed,8.1,18.9,Wheat,138.31
Region_A,Sandy,6.61,588.8,21.6,72.3,268.2,Flood,9.5,23.4,Rice,157.71
Region_C,Clay,6.0,720.8,17.0,65.0,287.1,Flood,3.0,22.5,No_Previous_Crop,176.13
Region_A,Clay,7.3,909.9,15.9,56.2,113.4,Rainfed,10.5,7.4,Maize,85.82
Region_B,Sandy,7.09,1231.7,34.5,54.7,263.0,Sprinkler,29.8,24.1,Barley,175.01
Region_D,Sandy,6.98,968.7,19.6,60.0,186.9,Flood,17.0,10.5,Rice,126.64
Region_D,Loam,6.14,1249.3,25.3,61.0,212.9,Flood,31.0,17.2,No_Previous_Crop,155.18
Region_B,Clay,6.16,299.5,24.9,88.8,189.5,Rainfed,16.9,12.9,No_Previous_Crop,107.08
Region_C,Clay,6.07,667.1,23.4,49.0,204.9,Sprinkler,3.6,9.4,Rice,131.65
Region_C,Loam,6.15,883.5,34.7,45.1,212.4,Flood,23.6,8.8,Barley,149.1
Region_C,Sandy,5.72,799.3,27.8,63.9,140.4,Sprinkler,10.0,10.3,No_Previous_Crop,96.63
Region_A,Clay,6.03,1441.0,32.0,75.7,78.1,Sprinkler,26.9,21.6,Barley,90.92
Region_A,Loam,5.74,537.9,25.8,77.8,84.6,Flood,29.7,17.7,Rice,66.43
Region_A,Loam,6.31,703.4,28.5,38.7,117.8,Flood,6.3,18.3,Wheat,83.4
Region_A,Sandy,6.4,978.9,29.6,79.3,244.0,Rainfed,44.5,22.0,No_Previous_Crop,155.56
Region_A,Clay,5.8,670.0,27.5,37.1,134.2,Rainfed,22.7,14.7,No_Previous_Crop,97.38
Region_C,Clay,7.34,424.1,30.2,73.7,110.5,Sprinkler,31.3,5.9,Barley,77.42
Region_D,Sandy,6.67,544.9,17.1,85.5,169.1,Drip,3.0,13.0,No_Previous_Crop,99.27
Region_C,Loam,7.01,1289.0,30.7,54.8,190.5,Sprinkler,7.0,14.3,Maize,144.13
Region_D,Loam,6.02,569.6,16.0,47.7,84.6,Sprinkler,21.2,13.4,Wheat,58.2
Region_A,Loam,6.12,405.1,28.2,45.5,137.0,Rainfed,14.6,18.8,Barley,90.68
Region_D,Clay,6.46,553.8,33.5,69.1,65.9,Rainfed,27.7,6.0,Rice,51.36
Region_A,Clay,5.72,601.0,19.4,37.8,181.4,Drip,7.1,17.8,Maize,116.4
Region_A,Sandy,6.43,1377.0,21.2,88.0,159.7,Drip,45.8,13.1,Wheat,120.2
Region_B,Sandy,6.96,202.3,20.0,77.7,175.7,Flood,46.6,17.7,Wheat,97.86
Region_D,Loam,6.27,203.9,32.5,30.4,185.2,Rainfed,26.6,23.6,No_Previous_Crop,104.26
Region_B,Clay,5.89,484.5,23.6,39.2,67.9,Sprinkler,36.6,19.5,Barley,48.3
Region_A,Sandy,5.79,1399.2,22.5,59.7,288.3,Flood,16.5,8.6,Barley,189.35
Region_C,Loam,5.89,820.9,25.7,57.9,178.4,Sprinkler,9.2,9.4,Wheat,128.0
Region_C,Loam,6.52,502.2,23.9,89.5,64.7,Flood,35.7,11.2,Barley,48.18
Region_B,Clay,6.35,542.9,25.1,68.8,205.2,Rainfed,28.9,10.5,No_Previous_Crop,115.16
Region_D,Clay,7.46,1249.9,18.3,82.4,293.3,Sprinkler,22.1,11.7,Rice,180.07
Region_D,Clay,5.78,838.3,29.6,70.0,247.1,Sprinkler,34.8,5.4,Maize,149.92
Region_D,Clay,6.03,1215.4,27.0,65.9,203.4,Rainfed,42.5,5.8,Maize,139.39
Region_B,Sandy,7.38,697.1,26.3,76.6,176.9,Flood,4.5,21.9,Rice,122.29
Region_B,Sandy,6.84,815.5,31.1,48.0,135.2,Sprinkler,46.4,16.1,Wheat,96.49
Region_B,Clay,6.49,1060.6,26.4,34.0,213.3,Rainfed,27.9,11.5,Wheat,149.13
Region_A,Clay,7.13,591.2,23.5,50.7,125.1,Rainfed,8.2,16.3,Wheat,78.15
Region_D,Loam,7.46,426.2,20.0,60.6,147.6,Rainfed,48.7,6.0,No_Previous_Crop,85.36
Region_C,Sandy,6.39,1250.7,22.6,80.8,140.9,Sprinkler,14.1,17.8,Maize,107.42
Region_A,Sandy,5.81,644.2,29.3,35.7,177.4,Sprinkler,2.2,15.5,Maize,111.56
Region_B,Loam,6.35,660.8,32.8,61.7,227.6,Flood,8.0,15.8,Barley,137.93
Region_A,Loam,6.51,944.2,33.5,66.9,138.4,Flood,7.2,9.6,Maize,96.52
Region_D,Clay,7.11,901.0,25.7,46.2,299.6,Sprinkler,16.0,16.6,No_Previous_Crop,173.04
Region_A,Loam,6.33,1439.1,33.1,66.5,183.4,Rainfed,10.1,24.5,No_Previous_Crop,142.53
Region_B,Clay,6.17,510.0,20.4,85.0,231.5,Rainfed,16.5,6.7,No_Previous_Crop,142.5
Region_D,Sandy,6.2,368.3,27.8,67.7,133.7,Sprinkler,46.5,18.2,Barley,83.44
Region_D,Sandy,6.25,368.3,16.4,58.5,188.7,Rainfed,44.2,24.7,Maize,110.22
Region_A,Clay,6.12,1476.0,29.0,84.5,297.6,Flood,30.4,9.0,Maize,188.01
Region_A,Loam,6.64,625.7,26.6,81.6,131.5,Rainfed,44.9,6.1,Rice,94.77
Region_D,Clay,5.8,804.3,21.5,42.7,259.9,Sprinkler,25.8,11.8,Barley,155.2
Region_C,Sandy,6.73,331.5,19.4,50.9,76.1,Flood,47.9,9.1,Rice,49.02
Region_A,Sandy,7.2,1300.2,26.5,42.4,241.4,Flood,33.7,14.1,Maize,160.71
Region_A,Clay,6.61,758.4,16.8,74.1,202.6,Sprinkler,3.2,23.7,Barley,118.04
Region_C,Clay,7.37,1015.3,15.2,58.6,241.3,Flood,33.7,7.6,Wheat,159.71
Region_B,Sandy,7.08,643.1,16.6,57.3,61.6,Drip,13.1,5.7,Wheat,42.48
Region_C,Loam,6.39,1108.8,16.7,52.2,223.4,Drip,35.5,9.5,Wheat,153.24
Region_B,Loam,7.15,363.0,22.4,30.9,96.9,Drip,40.8,13.7,Barley,58.09
Region_B,Clay,6.27,255.3,27.8,73.3,254.2,Drip,46.6,7.7,Wheat,143.52
Region_A,Sandy,7.29,1452.7,27.0,36.8,144.2,Sprinkler,49.3,21.2,Wheat,123.9
Region_D,Loam,6.77,307.5,16.2,71.3,53.9,Sprinkler,20.5,21.7,Barley,35.68
Region_D,Sandy,5.54,1442.1,24.8,60.6,164.3,Rainfed,13.7,18.8,Barley,132.2
Region_D,Sandy,7.15,290.4,27.4,52.3,232.8,Drip,15.1,16.3,Maize,126.35
Region_B,Clay,6.28,972.1,22.7,34.8,243.4,Drip,49.9,8.3,Barley,155.52
Region_B,Sandy,6.82,1203.8,27.2,55.3,166.8,Sprinkler,8.8,23.2,Maize,119.7
Region_B,Loam,6.18,279.7,27.3,73.3,168.0,Rainfed,30.8,22.1,Maize,98.48
Region_B,Sandy,7.27,995.4,23.0,38.6,176.4,Sprinkler,16.4,10.0,Maize,128.49
Region_A,Sandy,7.2,1090.7,32.8,42.9,228.0,Flood,45.8,8.1,Wheat,168.94
Region_B,Sandy,6.29,1264.3,32.0,46.9,148.8,Rainfed,20.1,21.5,Maize,112.88
Region_B,Sandy,7.01,690.2,31.1,58.1,149.2,Drip,14.7,10.1,Rice,95.92
Region_A,Loam,6.04,812.5,33.6,67.5,60.0,Rainfed,37.5,5.2,Wheat,71.27
Region_A,Sandy,6.77,302.7,28.8,52.3,149.9,Sprinkler,24.1,5.8,Wheat,92.03
Region_A,Sandy,5.94,552.9,21.5,79.3,122.4,Drip,40.9,19.6,Wheat,85.37
Region_A,Clay,7.01,636.3,28.7,68.1,77.4,Rainfed,10.5,19.7,Maize,62.03
Region_B,Clay,6.05,203.9,15.9,45.0,177.3,Drip,14.4,23.7,Rice,98.31
Region_C,Loam,5.78,253.3,34.0,53.8,238.0,Sprinkler,14.6,7.8,No_Previous_Crop,127.5
Region_B,Sandy,7.19,665.6,19.6,50.0,81.1,Drip,11.8,9.3,Maize,68.32
Region_B,Loam,5.66,234.4,20.6,46.7,152.4,Drip,34.5,24.8,Rice,84.63
Region_B,Clay,7.03,985.5,21.8,67.0,169.2,Rainfed,47.5,21.6,No_Previous_Crop,116.69
Region_B,Sandy,5.55,1488.7,32.5,66.6,225.8,Drip,10.6,21.5,No_Previous_Crop,164.33
Region_C,Clay,6.1,619.1,27.7,38.5,66.8,Flood,35.1,21.2,Maize,55.85
Region_B,Sandy,6.29,1429.6,31.7,39.6,295.8,Drip,40.1,24.3,Wheat,191.36
Region_D,Loam,6.57,1488.3,16.6,33.3,231.3,Drip,20.0,23.5,Maize,170.77
Region_A,Clay,7.33,1432.8,22.9,71.0,76.5,Drip,34.0,5.6,Wheat,84.8
Region_A,Loam,6.41,419.0,25.0,50.8,152.4,Flood,26.7,8.2,Barley,94.65
Region_C,Clay,7.11,383.7,15.4,55.1,209.0,Rainfed,41.3,14.3,Rice,118.37
Region_A,Sandy,5.96,1464.3,25.8,41.9,272.8,Drip,46.3,19.0,No_Previous_Crop,181.76
Region_C,Sandy,6.47,395.4,27.5,47.1,95.4,Rainfed,6.3,12.5,Maize,71.95
Region_B,Sandy,7.45,1378.6,24.0,86.9,155.7,Flood,6.1,6.7,No_Previous_Crop,129.66
Region_D,Sandy,5.88,809.0,24.8,51.3,175.1,Rainfed,44.1,10.0,Wheat,124.17
Region_B,Loam,6.56,979.9,19.4,70.1,280.6,Sprinkler,6.8,6.4,No_Previous_Crop,171.91
Region_A,Clay,6.72,531.5,15.5,66.1,296.3,Drip,38.1,5.2,No_Previous_Crop,169.35
Region_D,Sandy,6.41,1469.9,15.5,87.9,111.0,Rainfed,26.2,8.7,Rice,100.84
Region_C,Loam,6.13,1176.7,23.6,57.3,213.6,Sprinkler,25.6,13.5,No_Previous_Crop,149.47
Region_B,Loam,6.99,253.0,18.1,76.3,85.8,Flood,0.8,24.8,Wheat,49.38
Region_A,Loam,6.27,393.7,16.7,76.7,244.6,Drip,20.4,8.3,Rice,142.53
Region_D,Loam,5.79,1173.9,24.0,70.0,209.2,Sprinkler,39.7,8.6,Barley,148.7
Region_A,Clay,6.15,868.5,21.5,63.1,267.9,Rainfed,9.9,15.0,Barley,156.93
Region_C,Clay,6.5,1465.6,30.4,67.9,78.5,Flood,42.9,9.1,Wheat,91.98
Region_D,Sandy,6.75,1269.4,18.3,81.8,216.4,Rainfed,39.5,11.2,Maize,152.73
Region_D,Sandy,6.58,398.7,31.0,76.2,180.7,Drip,37.0,7.8,Rice,118.43
Region_D,Sandy,6.59,333.5,16.0,89.6,121.1,Flood,0.9,10.1,Maize,75.12
Region_C,Loam,6.34,462.7,27.7,70.3,219.4,Rainfed,40.4,20.2,Maize,127.99
Region_C,Loam,6.77,849.7,16.7,73.0,139.0,Sprinkler,10.4,15.5,No_Previous_Crop,105.49
Region_B,Loam,5.69,1407.3,26.1,65.8,71.1,Rainfed,44.7,18.6,Rice,86.89
Region_B,Clay,7.48,606.2,23.1,72.8,82.0,Rainfed,20.8,12.0,Barley,59.83
Region_B,Sandy,6.46,1281.1,18.9,30.7,271.2,Flood,40.4,8.5,Barley,181.67
Region_D,Loam,6.74,559.4,29.8,31.8,173.1,Drip,13.5,15.6,Rice,120.69
Region_C,Clay,5.84,518.5,16.3,68.1,198.2,Rainfed,18.5,14.0,Wheat,111.05
Region_B,Loam,6.97,944.2,33.2,68.2,280.1,Rainfed,44.2,12.9,Rice,177.16
Region_B,Clay,7.28,424.2,22.6,36.5,293.9,Sprinkler,30.5,8.8,Wheat,164.73
Region_A,Loam,6.99,253.7,31.6,32.4,222.7,Flood,46.6,20.2,No_Previous_Crop,128.72
Region_A,Clay,6.02,207.8,17.7,53.7,64.4,Flood,43.7,19.7,Maize,38.5
Region_C,Clay,6.19,353.2,31.2,81.7,57.3,Drip,43.1,13.3,Wheat,47.19
Region_A,Loam,6.53,926.7,28.1,51.3,153.9,Flood,35.7,6.9,Maize,113.71
Region_A,Loam,7.27,390.0,20.7,87.0,164.9,Rainfed,12.3,11.8,No_Previous_Crop,100.9
Region_D,Sandy,6.33,398.7,33.4,85.4,123.7,Rainfed,27.6,22.2,Rice,78.67
Region_B,Clay,5.62,1128.0,26.1,30.2,161.2,Rainfed,29.4,9.5,Wheat,113.58
Region_C,Clay,6.98,1424.0,20.2,46.1,90.0,Drip,10.5,12.3,Maize,93.81
Region_D,Sandy,7.4,1386.9,17.7,40.4,282.9,Rainfed,24.8,9.3,Rice,185.69
Region_C,Clay,7.13,1471.1,29.5,75.5,167.6,Rainfed,2.6,13.7,No_Previous_Crop,138.01
Region_B,Sandy,6.07,676.3,15.9,55.7,285.3,Sprinkler,10.3,5.9,Rice,170.65
Region_C,Sandy,7.37,252.1,27.9,54.9,63.6,Sprinkler,21.1,14.2,Maize,51.52
Region_A,Sandy,6.27,883.1,18.3,48.4,240.2,Flood,17.4,24.0,Wheat,145.07
Region_B,Sandy,5.88,1173.4,27.4,33.6,280.7,Rainfed,33.8,11.1,Maize,178.94
Region_C,Clay,7.42,1190.4,34.7,54.1,278.4,Rainfed,24.3,10.0,Wheat,174.62
Region_A,Sandy,5.63,743.9,26.0,71.3,295.7,Sprinkler,27.0,7.4,Rice,180.82
Region_B,Sandy,6.21,1373.4,33.8,76.2,160.4,Sprinkler,39.2,22.2,Barley,123.8
Region_D,Loam,7.16,916.1,29.3,51.1,151.7,Rainfed,47.7,15.3,Barley,110.0
Region_D,Sandy,7.4,244.3,20.3,68.6,299.6,Sprinkler,25.8,5.9,Wheat,162.73
Region_C,Clay,5.62,1391.6,23.2,58.3,157.3,Drip,31.2,20.2,Wheat,120.69
Region_B,Clay,5.91,1435.3,23.6,89.1,62.4,Sprinkler,30.4,15.9,Wheat,76.82
Region_B,Loam,5.53,1249.8,23.4,73.9,98.3,Drip,3.5,15.1,Wheat,87.99
Region_C,Loam,5.79,677.3,16.1,64.1,160.4,Drip,10.2,20.8,Wheat,105.22
Region_D,Loam,6.61,1207.5,16.6,36.7,135.7,Flood,28.0,11.4,Wheat,100.8
Region_C,Sandy,5.96,567.0,22.4,57.1,178.3,Flood,8.8,13.7,Wheat,109.42
Region_C,Clay,6.52,1454.5,29.5,76.6,96.9,Flood,16.7,17.2,Maize,94.42
Region_C,Loam,5.81,335.1,28.9,73.2,164.7,Rainfed,2.4,22.8,Maize,97.0
Region_A,Sandy,6.68,617.3,21.6,89.5,224.3,Sprinkler,21.9,11.9,Maize,133.94
Region_A,Loam,5.55,593.7,26.3,51.1,158.0,Drip,31.1,10.7,Wheat,116.55
Region_A,Loam,5.81,1328.7,15.1,40.0,228.4,Rainfed,37.8,23.3,Barley,160.15
Region_C,Clay,5.77,867.1,15.5,82.3,90.4,Rainfed,18.5,21.5,Rice,70.1
Region_B,Clay,6.54,1170.0,21.4,48.0,266.4,Sprinkler,3.1,14.4,No_Previous_Crop,177.23
Region_C,Loam,6.36,960.9,35.0,79.8,142.0,Flood,3.9,8.4,No_Previous_Crop,109.02
Region_D,Clay,6.65,1140.3,19.5,84.8,243.6,Drip,9.5,19.4,Rice,163.41
Region_C,Sandy,6.21,1401.0,23.2,79.8,253.2,Drip,30.6,14.9,Maize,166.66
Region_A,Loam,7.45,743.9,30.5,49.0,148.0,Sprinkler,48.4,16.0,Wheat,107.07
Region_B,Sandy,5.54,1121.7,34.8,71.9,222.2,Rainfed,40.3,10.4,Maize,152.35
Region_D,Loam,5.71,975.7,16.0,42.3,105.2,Flood,47.2,19.9,Rice,83.43
Region_B,Loam,5.74,1450.6,23.9,71.2,256.8,Rainfed,32.3,5.7,No_Previous_Crop,175.81
Region_D,Clay,6.46,215.0,26.4,39.2,292.0,Sprinkler,20.4,17.8,No_Previous_Crop,162.18
Region_A,Clay,7.21,896.1,20.8,40.5,220.6,Drip,10.4,24.5,Barley,134.03
Region_D,Clay,7.35,1387.8,20.7,49.0,138.4,Sprinkler,6.2,20.7,No_Previous_Crop,113.12
Region_D,Clay,5.92,548.3,24.8,80.5,98.4,Drip,11.7,23.8,Rice,75.69
Region_C,Sandy,6.22,397.9,15.2,45.7,221.9,Rainfed,11.8,11.3,Maize,131.39
Region_D,Sandy,5.65,1416.7,20.6,62.6,76.2,Drip,26.9,22.4,Rice,78.52
Region_A,Clay,5.62,314.0,35.0,71.1,75.4,Flood,9.1,5.9,Maize,57.06
Region_A,Loam,6.5,913.2,23.0,35.6,207.0,Flood,2.8,14.8,Barley,135.13
Region_C,Clay,6.79,1416.2,17.2,84.8,161.3,Flood,13.8,17.9,Barley,130.33
Region_C,Clay,6.7,1312.0,33.2,67.3,264.9,Drip,24.7,8.4,Maize,175.49
Region_D,Loam,7.25,242.7,31.9,35.8,217.3,Flood,17.2,13.8,No_Previous_Crop,118.89
Region_B,Loam,7.45,1238.0,25.9,33.0,100.8,Drip,48.5,22.4,Rice,88.44
Region_B,Loam,6.44,1091.2,20.8,89.1,273.7,Rainfed,15.9,23.7,Wheat,169.08
Region_C,Loam,6.16,407.9,26.6,50.5,185.2,Flood,47.2,11.0,Rice,108.48
Region_D,Loam,6.37,844.6,16.2,78.6,257.7,Drip,14.7,23.4,Rice,157.47
Region_D,Clay,5.67,475.8,20.5,88.6,227.9,Flood,34.1,23.0,Maize,130.35
Region_B,Clay,5.88,1478.5,22.6,78.2,81.9,Sprinkler,47.5,7.7,Wheat,92.11
Region_A,Clay,6.63,1365.0,24.3,40.9,85.4,Rainfed,33.3,7.5,Rice,89.75
Region_A,Loam,6.99,923.9,35.0,72.3,161.4,Flood,5.3,23.5,Barley,124.58
Region_A,Sandy,5.61,1103.6,19.9,51.2,242.2,Flood,36.2,6.4,Rice,151.96
Region_B,Loam,5.8,1301.7,15.6,40.4,101.8,Sprinkler,40.2,14.2,Maize,92.54
Region_B,Loam,5.98,656.6,22.2,72.0,193.7,Drip,45.6,20.1,Maize,118.99
Region_A,Loam,6.53,1176.0,17.2,83.5,180.2,Flood,1.4,16.5,Barley,139.73
Region_A,Loam,6.77,496.2,23.8,82.8,276.9,Flood,41.8,12.5,Rice,161.0
Region_C,Sandy,6.72,567.8,32.8,89.9,218.2,Drip,6.1,7.8,Rice,129.58
Region_B,Loam,6.39,662.4,15.8,83.2,258.5,Drip,9.5,18.2,Rice,153.32
Region_A,Sandy,7.04,1264.6,20.6,85.2,270.1,Flood,11.2,7.1,Rice,172.1
Region_A,Loam,6.29,1351.3,21.3,35.1,231.6,Drip,18.5,19.5,Wheat,158.22
Region_D,Loam,6.83,1011.2,15.8,37.0,77.0,Flood,34.3,13.7,Maize,73.51
Region_B,Clay,6.09,825.7,29.4,32.8,254.3,Flood,27.0,15.6,Rice,161.29
Region_A,Sandy,7.29,1128.3,24.5,41.4,173.8,Sprinkler,40.6,5.9,Rice,133.07
Region_D,Clay,6.8,1076.3,22.4,44.9,276.0,Sprinkler,5.4,14.6,No_Previous_Crop,179.24
Region_A,Loam,7.45,346.5,26.4,60.2,230.3,Drip,8.2,24.3,Maize,133.04
Region_A,Clay,7.27,377.3,27.6,86.6,91.8,Rainfed,34.7,5.3,Rice,58.5
Region_A,Sandy,5.58,1351.3,17.5,37.7,71.1,Drip,34.6,18.2,Rice,72.66
Region_A,Loam,7.13,916.5,21.1,48.0,99.6,Flood,38.5,24.9,Rice,73.81
